0_5bjp_E_S000001,-24.7,0.0,11.52
0_5bjp_E_S000002,-31.7,0.0,12.41
0_5bjp_E_S000003,-29.7,0.0,13.38
0_5bjp_E_S000004,-26.1,0.0,12.39
0_5bjp_E_S000005,-34.0,0.0,13.43
0_5bjp_E_S000006,-27.9,0.0,14.13
0_5bjp_E_S000007,8.6,0.0,9.98
0_5bjp_E_S000008,-12.5,0.0,12.49
0_5bjp_E_S000009,-32.5,0.0,10.64
0_5bjp_E_S000010,-44.9,0.0,13.30
0_5bjp_E_S000011,-22.1,0.0,14.11
0_5bjp_E_S000012,-26.9,0.0,10.76
0_5bjp_E_S000013,-36.0,0.0,13.57
0_5bjp_E_S000014,-26.5,0.0,13.72
0_5bjp_E_S000015,-22.3,0.0,11.59
0_5bjp_E_S000016,-36.8,0.0,9.83
0_5bjp_E_S000017,-30.2,0.0,11.95
0_5bjp_E_S000018,-31.9,0.0,11.85
0_5bjp_E_S000019,-6.3,0.0,13.48
0_5bjp_E_S000020,19.8,0.0,12.54
1_5bjp_E_S000001,-38.3,0.0,14.06
1_5bjp_E_S000002,-28.5,0.0,11.69
1_5bjp_E_S000003,-28.2,0.0,12.63
1_5bjp_E_S000004,-16.7,0.0,13.34
1_5bjp_E_S000005,15.4,0.0,14.32
1_5bjp_E_S000006,-5.1,0.0,11.80
1_5bjp_E_S000007,-35.5,0.0,13.67
1_5bjp_E_S000008,-21.1,0.0,11.90
1_5bjp_E_S000009,-25.7,0.0,14.22
1_5bjp_E_S000010,-22.6,0.0,11.85
1_5bjp_E_S000011,-27.6,0.0,9.41
1_5bjp_E_S000012,-25.8,0.0,11.11
1_5bjp_E_S000013,-28.7,0.0,14.05
1_5bjp_E_S000014,0.2,0.0,13.63
1_5bjp_E_S000015,-21.0,0.0,13.52
1_5bjp_E_S000016,-24.8,0.0,14.92
1_5bjp_E_S000017,-33.2,0.0,14.13
1_5bjp_E_S000018,-37.1,0.0,13.98
1_5bjp_E_S000019,-9.8,0.0,14.02
1_5bjp_E_S000020,-31.1,0.0,11.09
2_5bjp_E_S000001,-26.3,0.0,10.66
2_5bjp_E_S000002,-36.5,0.0,11.76
2_5bjp_E_S000003,-36.6,0.0,12.95
2_5bjp_E_S000004,-47.1,0.0,13.71
2_5bjp_E_S000005,-25.4,0.0,13.50
2_5bjp_E_S000006,-14.5,0.0,12.81
2_5bjp_E_S000007,-19.9,0.0,11.43
2_5bjp_E_S000008,-38.3,0.0,11.04
2_5bjp_E_S000009,-28.7,0.0,12.18
2_5bjp_E_S000010,-18.8,0.0,13.54
2_5bjp_E_S000011,-21.8,0.0,13.52
2_5bjp_E_S000012,-33.8,0.0,9.99
2_5bjp_E_S000013,-10.6,0.0,11.49
2_5bjp_E_S000014,-30.2,0.0,13.28
2_5bjp_E_S000015,-30.5,0.0,10.46
2_5bjp_E_S000016,-41.1,0.0,9.94
2_5bjp_E_S000017,85.9,0.0,12.43
2_5bjp_E_S000018,-17.3,0.0,14.24
2_5bjp_E_S000019,-5.2,0.0,14.03
2_5bjp_E_S000020,-30.6,0.0,11.72
3_5bjp_E_S000001,-41.1,0.0,13.61
3_5bjp_E_S000002,-40.9,0.0,13.44
3_5bjp_E_S000003,-20.8,0.0,10.50
3_5bjp_E_S000004,-24.8,0.0,13.18
3_5bjp_E_S000005,-34.9,0.0,13.30
3_5bjp_E_S000006,-34.3,0.0,13.01
3_5bjp_E_S000007,-21.1,0.0,13.02
3_5bjp_E_S000008,-33.5,0.0,12.91
3_5bjp_E_S000009,-28.6,0.0,11.01
3_5bjp_E_S000010,-37.7,0.0,13.96
3_5bjp_E_S000011,-16.9,0.0,11.86
3_5bjp_E_S000012,-36.5,0.0,13.43
3_5bjp_E_S000013,-34.8,0.0,12.31
3_5bjp_E_S000014,-6.8,0.0,14.18
3_5bjp_E_S000015,-41.7,0.0,11.33
3_5bjp_E_S000016,8.8,0.0,13.43
3_5bjp_E_S000017,-6.8,0.0,11.21
3_5bjp_E_S000018,-21.8,0.0,11.74
3_5bjp_E_S000019,-3.3,0.0,10.34
3_5bjp_E_S000020,-26.4,0.0,10.93
4_5bjp_E_S000001,-34.6,0.0,13.34
4_5bjp_E_S000002,-24.8,0.0,12.65
4_5bjp_E_S000003,-34.4,0.0,10.65
4_5bjp_E_S000004,-17.8,0.0,12.75
4_5bjp_E_S000005,-18.3,0.0,13.98
4_5bjp_E_S000006,2.1,0.0,11.81
4_5bjp_E_S000007,-41.2,0.0,11.36
4_5bjp_E_S000008,-27.0,0.0,9.84
4_5bjp_E_S000009,-36.9,0.0,13.64
4_5bjp_E_S000010,-30.9,0.0,11.99
4_5bjp_E_S000011,-39.2,0.0,12.52
4_5bjp_E_S000012,-22.3,0.0,14.18
4_5bjp_E_S000013,-15.3,0.0,10.09
4_5bjp_E_S000014,-35.3,0.0,13.23
4_5bjp_E_S000015,-5.9,0.0,11.91
4_5bjp_E_S000016,-18.0,0.0,12.32
4_5bjp_E_S000017,-39.1,0.0,13.57
4_5bjp_E_S000018,-31.0,0.0,11.82
4_5bjp_E_S000019,-21.3,0.0,10.74
4_5bjp_E_S000020,-16.1,0.0,13.70
5_5bjp_E_S000001,-24.5,0.0,13.58
5_5bjp_E_S000002,-16.5,0.0,12.25
5_5bjp_E_S000003,-40.2,0.0,14.16
5_5bjp_E_S000004,-8.7,0.0,13.63
5_5bjp_E_S000005,-27.1,0.0,13.24
5_5bjp_E_S000006,-25.7,0.0,14.08
5_5bjp_E_S000007,-43.6,0.0,14.50
5_5bjp_E_S000008,3.6,0.0,14.62
5_5bjp_E_S000009,52.1,0.0,12.46
5_5bjp_E_S000010,-38.5,0.0,13.43
5_5bjp_E_S000011,23.9,0.0,13.49
5_5bjp_E_S000012,-35.3,0.0,10.76
5_5bjp_E_S000013,-26.1,0.0,13.49
5_5bjp_E_S000014,-38.3,0.0,11.94
5_5bjp_E_S000015,-28.2,0.0,14.25
5_5bjp_E_S000016,-25.6,0.0,10.56
5_5bjp_E_S000017,-40.8,0.0,10.43
5_5bjp_E_S000018,-33.4,0.0,11.92
5_5bjp_E_S000019,39.3,0.0,11.66
5_5bjp_E_S000020,-30.0,0.0,12.12
6_5bjp_E_S000001,-39.4,0.0,14.62
6_5bjp_E_S000002,-24.8,0.0,11.49
6_5bjp_E_S000003,-14.4,0.0,11.26
6_5bjp_E_S000004,-27.1,0.0,10.86
6_5bjp_E_S000005,-0.0,0.0,13.40
6_5bjp_E_S000006,-25.3,0.0,10.81
6_5bjp_E_S000007,-43.0,0.0,11.67
6_5bjp_E_S000008,-16.8,0.0,13.11
6_5bjp_E_S000009,-31.5,0.0,13.92
6_5bjp_E_S000010,-11.2,0.0,9.84
6_5bjp_E_S000011,21.7,0.0,13.65
6_5bjp_E_S000012,-36.6,0.0,12.97
6_5bjp_E_S000013,-16.7,0.0,12.40
6_5bjp_E_S000014,5.9,0.0,13.46
6_5bjp_E_S000015,-24.5,0.0,13.82
6_5bjp_E_S000016,-23.3,0.0,10.14
6_5bjp_E_S000017,-7.5,0.0,12.23
6_5bjp_E_S000018,-22.1,0.0,13.06
6_5bjp_E_S000019,-16.8,0.0,12.73
6_5bjp_E_S000020,-21.1,0.0,12.94
7_5bjp_E_S000001,-33.5,0.0,11.39
7_5bjp_E_S000002,-26.3,0.0,12.57
7_5bjp_E_S000003,-27.8,0.0,12.74
7_5bjp_E_S000004,41.9,0.0,11.99
7_5bjp_E_S000005,-18.2,0.0,10.91
7_5bjp_E_S000006,-27.4,0.0,13.49
7_5bjp_E_S000007,-19.4,0.0,10.67
7_5bjp_E_S000008,-26.4,0.0,13.06
7_5bjp_E_S000009,-45.5,0.0,11.55
7_5bjp_E_S000010,-43.0,0.0,12.82
7_5bjp_E_S000011,-17.3,0.0,11.88
7_5bjp_E_S000012,-25.1,0.0,13.19
7_5bjp_E_S000013,-29.2,0.0,9.70
7_5bjp_E_S000014,-21.4,0.0,10.30
7_5bjp_E_S000015,-35.9,0.0,13.05
7_5bjp_E_S000016,-26.7,0.0,12.54
7_5bjp_E_S000017,-28.2,0.0,12.95
7_5bjp_E_S000018,-14.2,0.0,12.65
7_5bjp_E_S000019,-34.2,0.0,12.39
7_5bjp_E_S000020,-20.8,0.0,13.96
8_5bjp_E_S000001,-14.6,0.0,13.21
8_5bjp_E_S000002,-20.3,0.0,10.08
8_5bjp_E_S000003,-16.0,0.0,11.07
8_5bjp_E_S000004,-21.2,0.0,13.02
8_5bjp_E_S000005,-42.2,0.0,13.03
8_5bjp_E_S000006,-36.9,0.0,13.15
8_5bjp_E_S000007,-35.1,0.0,13.44
8_5bjp_E_S000008,-37.8,0.0,12.33
8_5bjp_E_S000009,-33.8,0.0,13.98
8_5bjp_E_S000010,-42.6,0.0,10.32
8_5bjp_E_S000011,-40.5,0.0,11.43
8_5bjp_E_S000012,59.5,0.0,12.67
8_5bjp_E_S000013,-42.0,0.0,10.31
8_5bjp_E_S000014,-36.3,0.0,13.78
8_5bjp_E_S000015,-24.3,0.0,12.57
8_5bjp_E_S000016,-39.3,0.0,13.11
8_5bjp_E_S000017,5.1,0.0,13.62
8_5bjp_E_S000018,-27.9,0.0,13.35
8_5bjp_E_S000019,-36.3,0.0,12.96
8_5bjp_E_S000020,-17.4,0.0,13.61
9_5bjp_E_S000001,-44.2,0.0,13.87
9_5bjp_E_S000002,-27.6,0.0,9.22
9_5bjp_E_S000003,-24.0,0.0,10.78
9_5bjp_E_S000004,-36.5,0.0,14.59
9_5bjp_E_S000005,-19.5,0.0,11.41
9_5bjp_E_S000006,-44.4,0.0,12.42
9_5bjp_E_S000007,-23.1,0.0,13.71
9_5bjp_E_S000008,-22.4,0.0,12.09
9_5bjp_E_S000009,-22.5,0.0,11.47
9_5bjp_E_S000010,-28.6,0.0,11.09
9_5bjp_E_S000011,-42.4,0.0,13.37
9_5bjp_E_S000012,-23.7,0.0,10.88
9_5bjp_E_S000013,-30.6,0.0,13.91
9_5bjp_E_S000014,-30.2,0.0,13.90
9_5bjp_E_S000015,-41.8,0.0,13.45
9_5bjp_E_S000016,-9.2,0.0,13.47
9_5bjp_E_S000017,-26.7,0.0,12.76
9_5bjp_E_S000018,-27.5,0.0,12.38
9_5bjp_E_S000019,-20.4,0.0,13.93
9_5bjp_E_S000020,-30.3,0.0,13.99
